5203	David Eddings	1992	Domes of Fire	
7945	Christopher Yost, Pasqual Ferry, Orson Scott Card	2010		en-US
1674	Mark  Lawrence	2011	Prince of Thorns	eng
3299	Maeve Binchy	2012	A Week in Winter	en-GB
8565	Joseph Conrad	1904	Nostromo: a Tale of the Seaboard	eng
4229	Chris   Smith, Christopher Lee, Richard Taylor	\N	The Lord of the Rings: Weapons and Warfare	eng
4864	Daniel Suarez	2010	Freedom™	en-US
8474	Carl Hiaasen	1991	Native Tongue	eng
8349	Carl Hiaasen	1995	Stormy Weather	en-US
6907	Chevy Stevens	2011	Never Knowing	eng
6870	Anne Tyler	2006	Digging to America	eng
2008	Susan Ee	2013	World After	eng
3523	James     Baldwin	1953	Go Tell It on the Mountain	en-GB
6688	Umberto Eco, William Weaver, R.C.S. Libri	2000	Baudolino	en-US
4077	Kristen Ashley	2011	The Gamble	en-GB
3621	Louise Penny	2007	A Fatal Grace	en-US
1482	Anita Diamant	2014	The Boston Girl	eng
3134	Amanda Coplin	2012	The Orchardist	
4467	Matthew Dicks	2012	Memoirs of an Imaginary Friend	eng
8311	Lynda Cohen Loigman	2016	The Two-Family House	eng
8706	John Sandford	2010	Storm Prey	
7022	Milan Kundera, Linda Asher	2000	L'ignorance	fre
6309	Brian  McClellan	2014	The Crimson Campaign	eng
1513	J.R. Ward	2010	Lover Avenged, part one	eng
1473	J.R. Ward	2008	Lover Enshrined, part one	eng
5870	Arthur Conan Doyle, David Timson	1914	The Valley of Fear	eng
7859	Leo Tolstoy, Isai Kamen, Doris Lessing	1889	Крейцерова соната	
4120	Richard Dawkins	1986	The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design	eng
1768	Terry Pratchett	1988	Wyrd Sisters	eng
2554	Terry Pratchett	2003	Monstrous Regiment	eng
2034	Christopher Moore	1995	Bloodsucking Fiends	eng
3883	Christopher Moore	1999	The Lust Lizard of Melancholy Cove	en-US
3754	Isaac Asimov	1957	The Naked Sun	en-US
3072	Isaac Asimov	1993	Forward the Foundation	eng
2491	Frank Herbert	1984	Heretics of Dune	eng
1817	Clive Cussler	1992	Sahara	spa
5201	Clive Cussler	1999	Atlantis Found	eng
8067	Douglas Preston, Lincoln Child	1996	Mount Dragon	
7624	Judith McNaught	1987	Once and Always	eng
4130	John Irving	2001	The Fourth Hand	eng
2821	L.M. Montgomery	1917	Rainbow Valley	eng
1503	Tom Robbins	1984	Jitterbug Perfume	eng
5072	Douglas Adams	2002	The Salmon of Doubt: Hitchhiking the Galaxy One Last Time	eng
2674	Neil Gaiman	2006	Fragile Things: Short Fictions and Wonders	eng
1976	Bill Bryson	1998	Notes from a Big Country	en-US
9737	Grant Naylor	1990	Better Than Life	eng
2458	Terry Goodkind	2004	Chainfire (Sword of Truth, #9)	en-US
1525	Robert Jordan	2003	Crossroads of Twilight	en-US
8789	J. Maarten Troost	2006	Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu	
1880	R.A. Salvatore	1990	Homeland	eng
6744	R.A. Salvatore	1998	The Silent Blade (Paths of Darkness #1)	en-US
2445	Laurie R. King	1994	The Beekeeper's Apprentice	en-US
2761	M.T. Anderson	2002	Feed	eng
3524	Jasper Fforde	2002	Lost in a Good Book	eng
8018	Leslie Marmon Silko	1977	Ceremony	en-US
9890	Dean Koontz	1977	The Vision	eng
6323	Stephen King	1982		eng
7692	Jan Karon	1995	These High, Green Hills	
6795	Jan Karon	1999	Mitford Years New Song Unabridged	
5676	Arthur C. Clarke, Gentry Lee	1991	The Garden of Rama (Rama, #3)	eng
9447	Arthur C. Clarke, Gentry Lee	1993	Rama Revealed: The Ultimate Encounter	eng
5030	Tim LaHaye, Jerry B. Jenkins	2001	The Sacrilege: The Antichrist Takes the Throne	en-US
1677	Michael Crichton	2006	Next	en-US
5739	Michael Crichton	1975	The Great Train Robbery	
9299	Austin Grossman	2007	Soon I Will Be Invincible	eng
1627	Janet Evanovich	2006	Twelve Sharp	eng
1821	Janet Evanovich	2008	Fearless Fourteen	en-US
2229	Elizabeth Wurtzel	1994	Prozac Nation	en-US
1970	A.S. Byatt	1990	Possession	eng
2781	C.S. Lewis	1961	A Grief Observed	en-US
9661	Betty MacDonald, Alexandra Boiger	1955	Hello, Mrs. Piggle-Wiggle	eng
7236	Sydney Taylor	1951	All-of-a-Kind Family	eng
3250	Steve Martin	2000	Shopgirl: A Novella	en-US
1681	D.H. Lawrence, Doris Lessing, Chester Brown	1928	Lady Chatterley's Lover	eng
5306	Neal Stephenson	2004	The Confusion	en-US
1469	Peggy Parish, Fritz Siebel	1963	Amelia Bedelia	eng
4392	John Irving	2005	Until I Find You	eng
5536	Brian Jacques, Gary Chalk	1991	Mariel of Redwall	
1809	Brian Jacques	1988	Mossflower	en-US
3296	Joshua Ferris	2007	Then We Came to the End	eng
8843	Harry Bernstein	2006	The Invisible Wall: A Love Story That Broke Barriers	en-US
1582	Richard Yates	1961	Revolutionary Road	eng
4504	Sherwood Anderson	1919	Winesburg, Ohio: A Group of Tales of Ohio Small-Town Life	eng
1910	Anonymous, Richard Francis Burton, A.S. Byatt	800	كِتَاب أَلْف لَيْلَة وَلَيْلَة‎‎ [kitāb ʾalf layla wa-layla]	eng
3764	Ernest Hemingway	1938	The Snows of Kilimanjaro and Other Stories	eng
3106	Graham Greene, Robert  Stone	1955	The Quiet American	eng
2931	Edwin A. Abbott, Banesh Hoffmann	1884	Flatland: A Romance of Many Dimensions	en-US
2885	Vicki Myron, Bret Witter	2008	Dewey: The Small-Town Library Cat Who Touched the World	eng
6636	Anne Enright	2007	The Gathering	eng
3501	Lorna Landvik	2003	Angry Housewives Eating Bon Bons	eng
8111	Cynthia Voigt	1982	Dicey's Song (Tillerman Family, #2)	eng
1763	James Patterson, Maxine Paetro	2005	4th of July (Women's Murder Club, #4)	eng
2398	James Patterson	2000	Roses Are Red	en-US
3948	William Shakespeare, Barbara A. Mowat, Paul Werstine	1599	The Cronicle History of Henry the fift	eng
2976	Beverly Cleary, Alan Tiegreen	1975	Ramona the Brave 	eng
1781	Mo Willems	2003	Don't Let the Pigeon Drive the Bus	eng
1774	Lemony Snicket, Brett Helquist	2004	The Grim Grotto	en-US
1975	Lemony Snicket, Brett Helquist	2005	The Penultimate Peril	en-US
2347	Anne Rice	1993	Lasher	eng
4740	Atul Gawande	2007	Better: A Surgeon's Notes on Performance	en-US
3641	F. Scott Fitzgerald	1922	The Curious Case of Benjamin Button	en-GB
3581	Thomas Pynchon	1973	Gravity's Rainbow	eng
2810	John Fowles	1965	The Magus	en-US
3122	Anne Morrow Lindbergh	1955	Gift from the Sea	
1570	Tom Wolfe	1968	The Electric Kool-Aid Acid Test	en-US
2298	James W. Loewen	1995	Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong	eng
2315	E.B. White, Fred Marcellino	1970	The Trumpet of the Swan	eng
3451	Rainer Maria Rilke, Reginald Snell, Franz Xaver Kappus	1929	Briefe an einen jungen Dichter	en-US
4517	Kurt Vonnegut Jr.	1982	Deadeye Dick	eng
6777	Carolyn  Parkhurst	2003	The Dogs of Babel	eng
1574	Ursula K. Le Guin, Lech Jęczmyk	1969	The Left Hand of Darkness	eng
5254	Ken Grimwood	1986	Replay	en-US
1796	Marilynne Robinson	2004	Gilead	en-US
2124	Jane Smiley	1991	A Thousand Acres	eng
3156	Orhan Pamuk, Maureen Freely	2002	Kar	eng
2965	Jean M. Auel	1990	The Plains of Passage	en-US
1762	Sue Miller	1998	While I Was Gone	eng
4383	Nevil Shute	1957	On the Beach	eng
1492	Emily Dickinson, Thomas H. Johnson	1890	The Complete Poems of Emily Dickinson	eng
2481	Dee Brown	1970	Bury My Heart at Wounded Knee: An Indian History of the American West	
6772	Omar Khayyám, محمدعلی فروغی, قاسم غنی	1120	رباعیات [Robāʿiāt-e ʿOmar Khayyām]	per
1895	Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker	1990	The Doll's House	eng
6283	Ian McEwan	1978	The Cement Garden	eng
2824	Katherine Howe	2009	The Physick Book of Deliverance Dane	en-US
2903	Joseph Campbell, Bill Moyers	1988	The Power of Myth	en-GB
8906	Jonathan Swift	1729	A Modest Proposal and Other Satirical Works	eng
6311	Marguerite Henry	1963	Stormy, Misty's Foal	eng
2827	Jeffrey Archer	1976	Not a Penny More, Not a Penny Less	
6975	Jeffrey Archer	1993	Honour Among Thieves	
8399	Jeffrey Archer	1983	First Among Equals	eng
2195	Cornelia Funke	2007	Tintentod	eng
2499	Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre	1853	Villette	eng
1764	Eoin Colfer	2008	The Time Paradox	en-US
2620	Roald Dahl, Quentin Blake	1984	Boy: Tales of Childhood	eng
1971	Melissa de la Cruz	2008	Revelations	en-US
2722	Alvin Schwartz, Stephen Gammell	1981	Scary Stories to Tell in the Dark	eng
2181	Arlene Mosel, Blair Lent	1968	Tikki Tikki Tembo	en-CA
1548	Arnold Lobel	1970	Frog and Toad Are Friends	eng
1742	Phyllis Reynolds Naylor	1991	Shiloh	eng
3864	James Patterson, NaRae Lee	2009	Maximum Ride: The Manga, Vol. 1	eng
2873	Larry Niven, Jerry Pournelle	1977	Lucifer's Hammer	en-US
1630	Jim Butcher	2009	Turn Coat	en-US
6600	Annie Dillard	1974	Pilgrim at Tinker Creek	eng
1968	Dave Barry, Ridley Pearson, Greg Call	2004	Peter and the Starcatchers	eng
2064	Kate DiCamillo, Bagram Ibatoulline	2000	The Miraculous Journey of Edward Tulane	eng
3456	Ann Patchett	2007	Run	eng
2296	Patricia Cornwell	1997	Unnatural Exposure	en-GB
7338	Kurt Vonnegut Jr.	1999	God Bless You, Dr. Kevorkian	eng
5116	Julio Cortázar, Gregory Rabassa	1963	Rayuela	eng
9784	E.E. Cummings, Richard S. Kennedy	1994	Selected Poems	eng
2555	Octavia E. Butler	1979	Kindred	eng
9588	Jennifer Egan	2006	The Keep	eng
2471	Naomi Novik	2006	His Majesty's Dragon	eng
3584	Wilbur Smith	1993	River God	eng
5166	Patricia Cornwell	2008	Scarpetta	en-US
2382	Robin Hobb	2002	The Golden Fool	eng
3410	James A. Michener	1974	Centennial	en-US
4753	Philip José Farmer	1971	To Your Scattered Bodies Go	eng
3028	Edward Rutherfurd	1987	Sarum: The Novel of England	eng
2297	Johann Wolfgang von Goethe, Peter Salm	1808	Faust. Eine Tragödie	eng
4149	Aeschylus, Robert Fagles, William Bedell Stanford	-458	Ὀρέστεια	eng
3459	Pierre-Ambroise Choderlos de Laclos, Douglas Parmée	1782	Les Liaisons dangereuses	eng
4537	Aristophanes, Sarah Ruden	-411	Λυσιστράτη	eng
8525	J. Courtney Sullivan	2009	Commencement	en-US
8386	Ken Follett	2002	Hornet Flight	en-US
2357	Michael Pollan	2001	The Botany of Desire: A Plant's-Eye View of the World	en-CA
5482	Chuck Klosterman	2006	Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas	en-US
1458	Louis de Bernières	1994	Captain Corelli's Mandolin	eng
7714	Elizabeth George Speare	1961	The Bronze Bow	en-US
8412	Laurie R. King	1995	A Monstrous Regiment of Women	eng
6633	Sinclair Lewis	1922	Babbitt	
3497	Tamora Pierce	1999	First Test	eng
5684	Laurell K. Hamilton, Laural Merlington	2007	A Lick of Frost	eng
2287	Jeaniene Frost	2008	At Grave's End	en-US
8951	Nancy Farmer	1994	The Ear, the Eye, and the Arm	
1685	Jodi Picoult	2001	Salem Falls	en-US
3921	Dean Koontz, Kevin J. Anderson, Scott Brick	2005	Dean Koontz's Frankenstein: Prodigal Son	eng
2490	Geoffrey Crayon, Washington Irving, William L. Hedges	1819	The Sketch Book of Geoffrey Crayon, Gent	eng
1953	Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel	1850	Le Vicomte de Bragelonne, ou Dix ans plus tard	eng
6302	Jane Austen, Robert William Chapman	1871	Lady Susan	eng
3537	David Baldacci	2007	Stone Cold	eng
3003	Barbara Taylor Bradford	1979	A Woman of Substance 	eng
2593	Claudia Gray	2009	Stargazer	eng
2134	Claudia Gray	2008	Evernight	en-US
6610	Sue Grafton	2007	T is for Trespass 	en-US
5815	Maggie Stiefvater	2008	Lament: The Faerie Queen's Deception (Books of Faerie, #1) 	eng
2853	Sarah Addison Allen	2010	The Girl Who Chased the Moon	en-US
1532	Jodi Picoult	2011	Sing You Home	en-US
4544	Pat Conroy	1980	The Lords of Discipline	
6745	Jerome Lawrence, Robert E.  Lee	1955	Inherit the Wind	eng
1946	Karen Marie Moning	2008	Faefever	en-US
7086	Thomas Paine, Sidney Hook, Jack Fruchtman Jr.	1776		eng
3792	Mark Haddon	2006	A Spot of Bother	eng
2337	Paul Auster, Art Spiegelman	1987	The New York Trilogy	eng
4716	Rudyard Kipling, Edward Said	1901	Kim	eng
2251	Chevy Stevens	2010	Still Missing	en-US
4820	A.N. Roquelaure, Anne Rice	1985	Beauty's Release (Sleeping Beauty, #3)	eng
2844	Immaculée Ilibagiza, Steve Erwin	2006	Left to Tell: Discovering God Amidst the Rwandan Holocaust	eng
5540	William Shakespeare, Cynthia Marshall, Barbara A. Mowat, Paul Werstine	1606	The Tragedie of Antony and Cleopatra	eng
6063	Jack London	1906	The Call of the Wild, White Fang and Other Stories 	eng
4423	J.D. Robb	1996	Immortal in Death 	eng
2878	Lisa Gardner	2004		en-US
5801	Mary Higgins Clark	1989	While My Pretty One Sleeps	eng
4124	Dean Koontz	2004	Life Expectancy	eng
5014	Mary Higgins Clark	2006	Two Little Girls in Blue	en-US
9892	J.D. Robb	2008	Salvation in Death	eng
3144	Lee Child	2008	Nothing to Lose	en-US
8542	J.D. Robb	2005	Origin in Death	eng
4066	Lisa Gardner	1997	The Perfect Husband	eng
6585	J.D. Robb	2005	Survivor in Death (In Death, #20)	en-US
3431	Tess Gerritsen	2004	Body Double	en-US
9676	J.D. Robb	2010	Fantasy In Death	eng
3744	Dennis Lehane	1994	A Drink Before the War	en-US
7924	Jeff Lindsay	2010	Dexter Is Delicious	
5365	Lisa Gardner	2009	The Neighbor	eng
5952	Tess Gerritsen	2007	The Bone Garden	eng
9592	Lisa Gardner	2002	The Survivors Club	eng
4171	Malika Oufkir, Michèle Fitoussi	1999	La Prisonnière	eng
6096	Philippa Gregory	1987	Wideacre	eng
6539	Dean Koontz	2001	One Door Away from Heaven	en-US
2263	Eric Metaxas	2009	Bonhoeffer: Pastor, Martyr, Prophet, Spy	eng
1427	Joe Hill	2007	Heart-Shaped Box	en-US
5182	Edward Rutherfurd	1997	London: The Novel	en-US
5146	Joan Didion	1968	Slouching Towards Bethlehem: Essays	
9587	Thomas Merton, Robert Giroux, William H. Shannon	1948	The Seven Storey Mountain	en-US
6752	Gary Jennings	1980	Aztec	en-US
6264	James A. Michener	1980	The Covenant	en-GB
4898	Anya Seton, Philippa Gregory	1954	Katherine	eng
4277	Kate Douglas Wiggin	1903	Rebecca of Sunnybrook Farm	
2206	Chelsea Handler, Johnny Kansas, Stephanie Stehling, Heather McDonald, Roy Handler, Brad Wollack, Amber Mazzola, Josh Wolf, Shoshanna Handler, Eva Magdalenski, Amy Meyer, Glen Handler, Dave Mallow, Sarah Colonna	2011		eng
7095	David Farland	1998	The Sum of All Men	en-US
6627	Jacqueline Winspear	2005	Pardonable Lies	en-US
1712	Louise Penny	2005	Still Life	eng
2211	Henning Mankell, Steven T. Murray	1991	Mördare utan ansikte	eng
7910	V.S. Ramachandran, Sandra Blakeslee, Oliver Sacks	1998	Phantoms in the Brain: Probing the Mysteries of the Human Mind	eng
5765	Jared Diamond	1991	The Third Chimpanzee: The Evolution and Future of the Human Animal	eng
7946	Naomi Wolf	1990	The Beauty Myth: How Images of Beauty Are Used Against Women	eng
1832	Tom Rob Smith	2008	Child 44	eng
4455	Rita Mae Brown	1973	Rubyfruit Jungle	eng
7370	William  Kennedy	1983	Ironweed	eng
4429	Jay McInerney	1984	Bright Lights, Big City	eng
5636	Elizabeth Scott	2008	Living Dead Girl	en-US
5989	Jessica Day George	2009	Princess of the Midnight Ball	eng
4877	Dr. Seuss	1940	Horton Hatches the Egg	eng
2864	Mo Willems	2004	Knuffle Bunny:  A Cautionary Tale	eng
1826	Nelson DeMille	1992	The General's Daughter	
2990	Hugh Lofting, Michael Hague	1920	The Story of Doctor Dolittle	
4039	Rhoda Janzen	2009	Mennonite in a Little Black Dress: A Memoir of Going Home	en-US
1478	Esphyr Slobodkina	1938	Caps for sale: a tale of a peddler, some monkeys and their monkey business	eng
4434	Syd Hoff	1958	Danny and the Dinosaur	en-US
4567	Eleanor Estes, Louis Slobodkin	1944	The Hundred Dresses	eng
4419	Ruth Stiles Gannett	1948	My Father's Dragon (My Father's Dragon Trilogy)	eng
1639	Avi	1990	The True Confessions of Charlotte Doyle	eng
5967	Blue Balliett, Brett Helquist	2004	Chasing Vermeer	en-US
3830	Sharon Creech	2001	Love That Dog	en-US
2807	Kim Harrison	2005	The Good, the Bad, and the Undead	en-US
5759	L.J. Smith	2011	The Vampire Diaries: The Return: Midnight	en-US
3814	Kim Harrison	2010	Black Magic Sanction	eng
4827	Joe Hill, Christopher Golden	2005	20th Century Ghosts	en-US
3151	Margret Rey, H.A. Rey	1966	Curious George Goes to the Hospital	eng
4053	Al Dempster, Milt Banta, Golden Books, Walt Disney Company	1948	Three Little Pigs (Little Golden Book)	
3575	A.L. Singer, Walt Disney Company	1974	Sleeping Beauty	eng
9045	Stan Berenstain, Jan Berenstain	1985		en-US
4847	Kevin Henkes	1996	Lilly's Purple Plastic Purse	
2446	Jean de Brunhoff, Merle S. Haas	1931	Histoire de Babar, le petit éléphant	en-US
1697	John Eldredge, Stasi Eldredge	2004		en-US
6427	Sid Fleischman, Peter Sís	1986	The Whipping Boy	eng
6003	Claire Huchet Bishop, Kurt Wiese	1938	The Five Chinese Brothers	eng
2695	Caroline B. Cooney	1990	The Face on the Milk Carton	en-US
5224	Aprilynne Pike	2011	Illusions	en-US
2507	Paullina Simons	2001	The Bronze Horseman	eng
3427	Julie Otsuka	2011	The Buddha in the Attic	eng
2754	Michael Connelly	1998	Blood Work	eng
8683	Chris Bohjalian	2011		eng
4501	Esther Hicks, Jerry Hicks, Wayne W. Dyer	2004	Ask and It Is Given: Learning to Manifest Your Desires	en-GB
4204	Aprilynne Pike	2009	Spells	en-US
2526	Grant Morrison, Frank Quitely	2007	All-Star Superman (Volume 1)	eng
6662	O. Henry, Victoria Blake	1977	Selected Stories of O. Henry 	
4159	Janet Evanovich	2009	Plum Spooky	eng
1602	Jim Butcher	2010	Changes	eng
2720	Paramahansa Yogananda	1946	Autobiography of a Yogi	en-US
4748	Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard	1996	Fish! A Remarkable Way to Boost Morale and Improve Results	eng
2938	Marian Keyes	2004	The Other Side of the Story	
1930	Nora Roberts	2001	Dance Upon The Air	eng
7538	P.G. Wodehouse	1925	Carry On, Jeeves	eng
2409	Kevin Henkes	1991	Chrysanthemum	en-US
2877	A.A. Milne, Ernest H. Shepard	1961		en-US
8257	Anna Dewdney	2007	Llama Llama Mad at Mama	en-US
1632	Jan Brett	1929	РУКАВИЧКА: Українська народна казка	eng
2176	Dr. Seuss, Various	2003	The Cat in the Hat and Other Dr. Seuss Favorites	
6760	Ken Follett	1982	The Man from St. Petersburg	eng
6389	Toni Morrison	1992	Jazz	eng
8524	Heinrich Harrer	1952	Sieben Jahre in Tibet	
8109	Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth	2006	The Absolute Sandman, Volume One	eng
3485	Sam Harris	2006	Letter to a Christian Nation	eng
2579	David Sedaris	1998	SantaLand Diaries	en-US
2494	Chuck Palahniuk	2011	Damned	eng
2076	Anonymous, N.K. Sandars	-1750	Shūtur eli sharrī	eng
1955	Hunter S. Thompson	1998	The Rum Diary	eng
5846	Ted Dekker	2009	Green	eng
1496	George R.R. Martin	2000	A Storm of Swords: Part 2 Blood and Gold	eng
9991	Ben Okri	1991	The Famished Road	eng
1494	Steve Martin	2007	Born Standing Up: A Comic's Life	eng
2780	John Flanagan	2006	The Siege of Macindaw	eng
4657	Richard Condon	1959	The Manchurian Candidate	en-US
4909	Sue Grafton	1998	"N" is for Noose	eng
9239	Margret Rey, H.A. Rey, Martha Weston	2003	Curious George Visits the Library	en-US
7878	Simms Taback	1977	Joseph Had a Little Overcoat	eng
2291	Angie Sage, Mark Zug	2006	Flyte	en-US
5541	Margaret Peterson Haddix	2001	Among the Impostors (Shadow Children, #2)	en-US
3244	Tamora Pierce	2004		eng
3663	Tamora Pierce	2001	Squire	eng
5194	Meg Cabot	2001	Ninth Key	eng
5402	Meg Cabot	2003	Princess in Pink	eng
8225	Meg Cabot	2006	Princess on the Brink	
9855	Alex Flinn	2008	A Kiss in Time	en-US
3169	Richard Connell	1924	The Most Dangerous Game	
4777	William Faulkner	1930	A Rose for Emily	eng
1698	Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King	2007	The Dark Tower: The Gunslinger Born	eng
4286	John le Carré	1979	Smiley's People	
6273	Ernest Hemingway	1925	In Our Time	
7079	John Updike	1990	Rabbit at Rest	eng
5908	Evelyn Waugh	1934	A Handful of Dust	en-US
2708	Jennifer Weiner	2010	Fly Away Home	eng
4390	Jane Green	2002	To Have and to Hold 	eng
7249	Rolf Potts	2002	Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel	eng
2836	John Marsden	1993	Tomorrow, When the War Began	en-US
5134	Clive Barker	1987	Weaveworld	eng
1911	Tana French	2010	Faithful Place	eng
6906	Jennifer Estep	2011	Touch of Frost	en-US
3336	Rachel Caine	2008	Feast of Fools	eng
3326	Rachel Caine	2009	Carpe Corpus	eng
3687	Rachel Caine	2008	Lord of Misrule	en-US
3463	Ilona Andrews	2011	Magic Slays	eng
1868	Richard Matheson	1954	I Am Legend 	eng
2198	David Eddings	1982	Queen of Sorcery	en-US
5158	Nora Roberts	1999	Tears of the Moon	en-US
3170	Cory Doctorow	2008	Little Brother	en-US
2183	Tina Reber	2010	Love Unscripted (Love, #1)	en-US
1791	Shannon Hale	2007	Austenland	en-US
6306	Sidney Sheldon	1990	Memories of Midnight	eng
4046	Gary Larson	1984	The Far Side Gallery 3	
1507	Norman Vincent Peale	1952	The Power of Positive Thinking	eng
2294	Ann Aguirre	2011	Enclave	eng
4519	Diana L. Paxson, Marion Zimmer Bradley	2004	Ancestors of Avalon 	eng
7541	Rosalind Miles	1992	I, Elizabeth	en-US
1841	James Patterson, Gabrielle Charbonnet	2008	Sundays at Tiffany's	eng
4892	James Patterson	2010	Cross Fire	eng
6059	James Patterson, Richard DiLallo	2009	Alex Cross's Trial	eng
9744	Roger Lea MacBride, David Gilleece	1993	Little House on Rocky Ridge	en-US
8221	William Carlos Williams, Charles Tomlinson	1949	Selected Poems	
3906	Harlan Coben	1995	Deal Breaker	eng
3166	Laurell K. Hamilton	2000	A Kiss of Shadows (Merry Gentry, #1)	eng
2224	Laurell K. Hamilton	1996	The Lunatic Cafe	eng
2303	Laurell K. Hamilton	1996	Bloody Bones	eng
8790	Robin Cook	1997	Chromosome 6	en-US
4603	Christopher Paolini	2005	Eragon & Eldest (Inheritance, #1-2)	
3220	Rick Riordan	2008	Percy Jackson and the Olympians Boxed Set	eng
9621	Anita Diamant	2009	Day After Night	en-US
5199	Jacqueline Kelly	2009	The Evolution of Calpurnia Tate	en-US
4688	Antony Beevor	1998	Stalingrad: The Fateful Siege, 1942–1943	eng
3568	Haven Kimmel	2001	A Girl Named Zippy: Growing up Small in Mooreland, Indiana 	
1654	Jim Butcher	2012	Cold Days	en-US
2546	Candace Bushnell	2005	Lipstick Jungle	eng
4708	BookRags	\N		eng
9620	Elizabeth Bishop	1980		eng
9600	Dan Chaon	2009	Await Your Reply	eng
8719	Martha Grimes	1981	The Man With a Load of Mischief (Richard Jury Mystery, #1)	eng
3255	F. Scott Fitzgerald	1922	The Beautiful and Damned	
5626	Guy de Maupassant, Douglas Parmée	1885	Bel-Ami	eng
1931	David Eddings	1984	Castle of Wizardry	eng
7562	Kate Chopin	1894	The Story of an Hour	eng
4058	Lisa Genova	2012	Love Anthony	eng
3282	Daniel Abraham, George R.R. Martin, Tommy Patterson	2011	A Game of Thrones - The Graphic Novel Volume 1	eng
6465	Scott Sigler	2008	Infected	en-US
4167	Garth Nix	2003	Mister Monday	eng
5444	Eoin Colfer	2004	The Supernaturalist	en-US
6036	Jami Attenberg	2012	The Middlesteins	eng
6908	Robert Ludlum	1984	The Aquitaine Progression	eng
3655	Morgan Matson	2012	Second Chance Summer	eng
2916	Dan Wells	2012	Partials	en-US
3469	Pat Frank	1959	Alas, Babylon	eng
4570	Tracy Chevalier	2013	The Last Runaway	en-US
6903	Daniel Silva	2003	A Death In Vienna	eng
2751	Michael Connelly	1997	Trunk Music	eng
4349	Michael Connelly	2002	Chasing the Dime	eng
4799	David Eddings	1990	The Ruby Knight	eng
8401	Stephen R. Donaldson	1977	The Chronicles of Thomas Covenant, the Unbeliever	eng
8445	Stephen R. Lawhead	1987	Taliesin. Book I of the Pendragon Cycle	eng
1542	Cora Carmack	2012	Losing It	eng
1528	Steven Erikson	1999	Gardens of the Moon	eng
3652	Joseph Delaney, Patrick  Arrasmith	2004	The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles, #1)	eng
6541	Joseph Delaney, Patrick  Arrasmith	2007	Attack of the Fiend (The Last Apprentice #4)	eng
2140	James S.A. Corey	2012	Caliban's War	eng
4933	Anne McCaffrey	1988	Dragonsdawn (Pern: Dragonriders of Pern, #6)	
5049	Anne McCaffrey	1979	Dragondrums (Pern: Harper Hall, #3)	eng
6769	J.J. Abrams, Doug Dorst	2013	S.	eng
6933	Robert Crais	2013	Suspect	eng
9142	Richard Paul Evans	2009	The Christmas List	eng
6455	Emily Dickinson	1890	Selected Poems of Emily Dickinson	eng
3520	Edward Gorey	1972	Amphigorey	eng
5491	Beverly Cleary, Tracy Dockray	1950	Henry Huggins	eng
4940	Isa Chandra Moskowitz, Terry Hope Romero	2007	Veganomicon: The Ultimate Vegan Cookbook	
4169	Dawn J. Ranck, Phyllis Pellman Good	2000	Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker	
6110	Ree Drummond	2011		eng
3080	H. Rider Haggard	1885	King Solomon's Mines	eng
9139	Stephen King	1983	Three Complete Novels: Carrie/Salem's Lot/The Shining	eng
3507	Michael Connelly	2013	The Gods of Guilt	eng
1894	Sophie Kinsella	2013	Wedding Night	eng
8087	Guy Gavriel Kay	1995	The Lions of Al-Rassan	eng
6838	Lian Hearn	2003	Brilliance of the Moon 	
3845	James Patterson, David Ellis	2012	Guilty Wives	eng
7961	Marion Zimmer Bradley, Diana L. Paxson	2000	Priestess of Avalon 	en-US
7825	Steve Berry	2008	The Charlemagne Pursuit	en-US
2972	Chelsea M. Cameron	2012	My Favorite Mistake	en-US
2185	Penelope Douglas	2013	Bully	
7438	Nick Cutter	2014	The Troop	eng
4291	Robert Sabuda, Lewis Carroll	2003		en-US
7806	Eleanor Coerr, Ronald Himler	1977	Sadako and the Thousand Paper Cranes	
3042	Kristin Hannah	2003	Between Sisters	eng
1559	Lauren Kate	2012	Rapture	eng
4406	Jennifer Crusie	1996	Welcome to Temptation	eng
4098	Jennifer Weiner	2012	The Next Best Thing	
4004	George Orwell, Lionel Trilling	1938	Homage to Catalonia	eng
6316	Friedrich Nietzsche, H.L. Mencken	1888	Der Antichrist	eng
3351	Jules Verne, Caleb Carr, Jordan Stump	1874	L'île mystérieuse	eng
