book_id	year	TF_year_val
4586	1962	1.0
6425	1985	1.0
9119	1994	1.0
5336	2000	1.0
8210	1836	1.0
6863	1965	1.0
5057	1975	1.0
2550	1998	1.0
7204	1845	1.0
1517	2012	1.0
4211	2012	1.0
3323	1843	1.0
2514	2003	1.0
3060	2009	1.0
6561	1991	1.0
3109	1969	1.0
2175	2004	1.0
3488	1979	1.0
3179	2005	1.0
6628	2002	1.0
3712	2004	1.0
6670	1980	1.0
3259	2012	1.0
1888	1997	1.0
9215	1996	1.0
8881	2013	1.0
4995	2009	1.0
2423	2009	1.0
5911	2002	1.0
8894	2009	1.0
3052	2006	1.0
3350	2007	1.0
6279	2004	1.0
3195	2009	1.0
2616	2003	1.0
2441	2009	1.0
9043	1977	1.0
9985	2000	1.0
3404	-440	1.0
2697	2010	1.0
6377	2003	1.0
3705	2004	1.0
3870	2000	1.0
1634	2008	1.0
8212	1958	1.0
3938	1988	1.0
7253	1982	1.0
5168	1993	1.0
3668	2004	1.0
4328	1989	1.0
6942	2008	1.0
3947	2008	1.0
8963	1963	1.0
7099	2011	1.0
5081	1996	1.0
3896	2003	1.0
5404	1920	1.0
8440	1914	1.0
7333	1947	1.0
3974	1977	1.0
7075	1992	1.0
2648	1926	1.0
4511	2012	1.0
7513	1973	1.0
8470	1995	1.0
9483	2002	1.0
9191	2002	1.0
5672	2007	1.0
7383	1995	1.0
4724	2013	1.0
1529	2006	1.0
1903	2012	1.0
7139	2011	1.0
2067	2013	1.0
3292	1954	1.0
8585	2002	1.0
4415	1991	1.0
3696	2001	1.0
3999	2011	1.0
7115	1987	1.0
1879	2009	1.0
7345	1981	1.0
6615	1964	1.0
5334	1996	1.0
4072	2012	1.0
5275	2006	1.0
5616	1998	1.0
2888	2014	1.0
2904	2014	1.0
2832	2014	1.0
6767	2014	1.0
5656	2013	1.0
8335	2013	1.0
9938	2014	1.0
2320	2004	1.0
1615	2009	1.0
6366	2009	1.0
5202	2009	1.0
4163	1964	1.0
5067	2009	1.0
5960	2010	1.0
1708	2014	1.0
9611	2015	1.0
2515	2006	1.0
6748	2014	1.0
2327	2002	1.0
7010	2007	1.0
3015	2013	1.0
3017	2013	1.0
2665	2013	1.0
5063	2013	1.0
6127	2013	1.0
6286	2013	1.0
5555	2013	1.0
2178	2015	1.0
6122	2002	1.0
5790	2005	1.0
9109	2014	1.0
2963	1997	1.0
3140	1997	1.0
3392	1973	1.0
8637	2005	1.0
8726	1888	1.0
9963	1998	1.0
2859	1994	1.0
1962	2010	1.0
5969	2005	1.0
3132	2006	1.0
4638	1956	1.0
2254	2015	1.0
2290	2009	1.0
3545	2013	1.0
1952	2015	1.0
1538	2015	1.0
2615	2006	1.0
4568	2014	1.0
7605	2011	1.0
8305	2004	1.0
7811	2015	1.0
1483	2009	1.0
8979	1927	1.0
5926	2006	1.0
